UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title,RiskScore
U00094,OTP,2025-05-20 16:28:59.695881,192.168.9.11,CRM,Safari,Windows 10,Satış,Takım Lideri,27.5
U00076,Mail,2025-05-20 16:30:45.133372,10.1.224.238,HR System,Safari,Windows 10,Yönetim,Genel Müdür,28.0
U00074,SMS,2025-05-20 16:31:36.915304,10.3.56.223,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,28.0
U00093,OTP,2025-05-20 16:32:32.305153,192.168.5.100,Email,Edge,Windows 10,İnsan Kaynakları,Müdür,27.0
U00081,SMS,2025-05-20 16:33:43.294928,192.168.0.206,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00036,Mail,2025-05-20 16:37:50.302188,10.3.165.166,CRM,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.5
U00084,OTP,2025-05-20 16:44:45.230205,192.168.4.126,Email,Edge,Ubuntu,Finans,Direktör,27.0
U00027,OTP,2025-05-20 16:47:35.135842,192.168.4.21,Finance,Edge,macOS,Yönetim,Takım Lideri,29.0
U00071,Mail,2025-05-20 16:52:15.171242,192.168.3.106,Finance,Safari,Windows 11,Yönetim,Müdür,29.0
U00077,SMS,2025-05-20 16:57:53.234339,192.168.0.234,HR System,Firefox,macOS,İnsan Kaynakları,Genel Müdür,28.0
U00021,OTP,2025-05-20 16:59:21.470571,192.168.7.143,CRM,Safari,Windows 10,Bilgi İşlem,Uzman,27.5
U00006,Mail,2025-05-20 17:00:41.649852,10.2.128.31,Finance,Firefox,Windows 10,Finans,Takım Lideri,29.0
U00034,Biometric,2025-05-20 17:08:05.916135,10.4.91.79,Email,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.0
U00050,SMS,2025-05-20 17:12:56.460229,192.168.2.126,Admin Panel,Chrome,macOS,Finans,Müdür,30.0
U00022,Biometric,2025-05-20 17:22:13.844151,192.168.6.181,HR System,Chrome,macOS,Finans,Direktör,28.0
U00092,SMS,2025-05-20 17:23:48.200965,10.2.204.230,Email,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,27.0
U00055,OTP,2025-05-20 17:28:32.479890,192.168.6.78,CRM,Chrome,Windows 11,Satış,Stajyer,27.5
U00100,Mail,2025-05-20 17:29:54.869439,10.3.71.99,Email,Chrome,Windows 10,Satış,Direktör,27.0
U00015,OTP,2025-05-20 17:31:03.795685,192.168.3.206,CRM,Safari,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00036,Mail,2025-05-20 17:32:55.359720,10.3.194.71,Email,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.0
U00072,SMS,2025-05-20 17:42:08.554550,192.168.4.252,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00020,SMS,2025-05-20 17:49:08.255579,10.3.31.234,Finance,Safari,Windows 10,Satış,Genel Müdür,29.0
U00059,OTP,2025-05-20 17:49:14.943137,192.168.3.241,Finance,Chrome,Ubuntu,Bilgi İşlem,Müdür,29.0
U00060,Biometric,2025-05-20 17:49:48.072993,192.168.1.14,CRM,Firefox,Windows 11,Finans,Direktör,27.5
U00006,Mail,2025-05-20 17:57:12.595253,10.2.58.42,CRM,Firefox,Windows 10,Finans,Takım Lideri,27.5
U00004,SMS,2025-05-20 17:57:44.899937,192.168.8.159,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00032,OTP,2025-05-20 18:16:08.891723,10.0.160.61,Email,Firefox,Linux,Finans,Uzman,52.5
U00085,SMS,2025-05-20 18:17:20.494733,192.168.3.45,HR System,Opera,Ubuntu,Yönetim,Takım Lideri,49.5
U00027,OTP,2025-05-20 18:23:30.135744,192.168.4.247,CRM,Edge,macOS,Yönetim,Takım Lideri,35.0
U00030,Mail,2025-05-20 18:24:11.163193,192.168.2.82,Email,Safari,Windows 10,Bilgi İşlem,Direktör,34.5
U00085,SMS,2025-05-20 18:24:28.494784,192.168.3.226,CRM,Firefox,macOS,Yönetim,Takım Lideri,35.0
U00002,SMS,2025-05-20 18:31:51.258543,10.0.82.88,Finance,Chrome,Linux,Pazarlama,Direktör,36.5
U00063,Biometric,2025-05-20 18:34:38.403141,192.168.2.239,Admin Panel,Safari,Windows 11,Pazarlama,Takım Lideri,37.5
U00030,Mail,2025-05-20 18:40:40.163241,192.168.2.90,Email,Safari,Windows 10,Bilgi İşlem,Direktör,34.5
U00067,Biometric,2025-05-20 18:42:52.878484,10.3.87.31,Finance,Safari,macOS,İnsan Kaynakları,Stajyer,57.0
U00092,SMS,2025-05-20 18:45:13.088575,10.2.205.244,Email,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,34.5
U00034,Biometric,2025-05-20 18:55:45.904100,10.4.228.68,Email,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,34.5
U00025,OTP,2025-05-20 19:04:50.376732,192.168.8.250,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,35.0
U00073,OTP,2025-05-20 19:04:54.967533,192.168.5.217,HR System,Chrome,Linux,Yönetim,Uzman,35.5
U00056,Mail,2025-05-20 19:07:47.745242,192.168.5.96,Email,Chrome,Windows 10,Satış,Takım Lideri,34.5
U00056,Biometric,2025-05-20 19:08:34.745290,192.168.5.81,CRM,Firefox,Ubuntu,Satış,Takım Lideri,49.5
U00019,OTP,2025-05-20 19:14:09.378010,192.168.0.83,Email,Chrome,macOS,Satış,Stajyer,34.5
U00041,Biometric,2025-05-20 19:24:01.513740,192.168.4.223,HR System,Opera,macOS,Pazarlama,Genel Müdür,50.0
U00037,SMS,2025-05-20 19:32:33.596772,10.3.83.0,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,34.5
U00062,Mail,2025-05-20 19:35:31.908006,10.3.191.83,Email,Chrome,macOS,Pazarlama,Direktör,34.5
U00005,Mail,2025-05-20 19:55:57.746900,10.4.89.145,CRM,Firefox,Windows 10,Finans,Genel Müdür,35.0
U00008,SMS,2025-05-20 20:01:22.117979,192.168.0.9,HR System,Chrome,macOS,Pazarlama,Stajyer,35.5
U00089,SMS,2025-05-20 20:17:29.244421,192.168.3.157,HR System,Chrome,macOS,Pazarlama,Uzman,35.5
U00099,SMS,2025-05-20 20:56:39.885944,192.168.5.90,Email,Chrome,Linux,Pazarlama,Direktör,34.5
U00081,SMS,2025-05-20 21:27:27.294976,192.168.0.193,CRM,Chrome,macOS,Finans,Takım Lideri,35.0
U00089,SMS,2025-05-20 21:27:37.244373,192.168.3.96,Email,Chrome,macOS,Pazarlama,Uzman,34.5
U00058,Biometric,2025-05-20 21:36:04.676057,192.168.2.198,CRM,Chrome,macOS,Satış,Stajyer,35.0
U00003,SMS,2025-05-20 21:40:28.517815,192.168.7.235,Finance,Opera,Windows 10,Finans,Takım Lideri,55.0
U00076,Biometric,2025-05-20 21:52:44.145360,10.1.65.131,HR System,Opera,Linux,Yönetim,Genel Müdür,50.0
U00028,OTP,2025-05-20 21:56:21.751745,192.168.1.53,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,35.0
U00071,Mail,2025-05-20 21:58:45.171290,192.168.3.18,Admin Panel,Safari,Windows 11,Yönetim,Müdür,37.5
U00095,Mail,2025-05-20 22:02:17.093098,10.3.13.16,Email,Firefox,Ubuntu,Pazarlama,Genel Müdür,39.5
U00005,Mail,2025-05-20 22:05:55.759009,10.4.35.243,Admin Panel,Firefox,Windows 10,Finans,Genel Müdür,42.5
U00035,SMS,2025-05-20 22:16:53.842103,10.4.137.28,Email,Safari,Windows 11,Satış,Müdür,39.5
U00076,SMS,2025-05-20 22:17:32.077391,10.1.1.174,HR System,Safari,Linux,Yönetim,Genel Müdür,53.0
U00042,SMS,2025-05-20 22:18:33.767049,192.168.4.96,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,39.5
U00065,SMS,2025-05-20 22:31:44.715437,192.168.6.5,CRM,Chrome,Windows 10,Yönetim,Uzman,40.0
U00009,Mail,2025-05-20 22:40:01.368724,192.168.6.19,HR System,Chrome,Windows 10,Yönetim,Stajyer,40.5
U00064,Mail,2025-05-20 22:46:13.504311,192.168.8.54,CRM,Safari,Windows 10,Pazarlama,Müdür,40.0
U00086,Mail,2025-05-20 22:50:20.615460,192.168.7.50,CRM,Safari,Windows 10,Finans,Direktör,40.0
U00099,OTP,2025-05-20 22:55:09.829027,10.0.42.155,HR System,Firefox,Windows 11,Pazarlama,Direktör,56.5
U00037,SMS,2025-05-20 23:07:36.609223,192.168.3.150,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,39.5
U00044,SMS,2025-05-20 23:09:17.413778,192.168.4.41,CRM,Opera,Windows 11,Bilgi İşlem,Uzman,40.0
U00003,Biometric,2025-05-20 23:12:45.517873,192.168.7.5,CRM,Edge,Windows 10,Finans,Takım Lideri,40.0
U00093,OTP,2025-05-20 23:18:57.305102,192.168.5.8,Email,Edge,Windows 10,İnsan Kaynakları,Müdür,39.5
U00048,OTP,2025-05-20 23:56:23.820235,192.168.5.132,HR System,Firefox,Ubuntu,Pazarlama,Takım Lideri,40.5
U00052,Mail,2025-05-21 06:00:36.696958,192.168.7.63,CRM,Firefox,Windows 11,Finans,Direktör,40.0
U00080,SMS,2025-05-21 06:16:11.085742,192.168.4.117,CRM,Firefox,Windows 11,Pazarlama,Genel Müdür,37.5
U00008,SMS,2025-05-21 06:50:58.118126,192.168.0.134,CRM,Chrome,macOS,Pazarlama,Stajyer,37.5
U00096,SMS,2025-05-21 07:00:45.236570,192.168.6.145,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,34.5
U00087,Mail,2025-05-21 07:07:20.948634,192.168.8.168,Admin Panel,Firefox,macOS,Yönetim,Uzman,37.5
U00051,Mail,2025-05-21 07:23:29.524449,10.4.179.112,Finance,Edge,Ubuntu,İnsan Kaynakları,Direktör,36.5
U00017,Biometric,2025-05-21 07:31:58.245571,192.168.0.113,Admin Panel,Edge,Linux,Finans,Direktör,37.5
U00085,SMS,2025-05-21 07:41:24.494833,192.168.3.43,Email,Firefox,macOS,Yönetim,Takım Lideri,34.5
U00035,SMS,2025-05-21 07:44:55.908006,192.168.1.179,Email,Safari,Windows 11,Satış,Müdür,34.5
U00045,SMS,2025-05-21 07:55:19.803460,192.168.6.249,Email,Chrome,Windows 11,Pazarlama,Stajyer,34.5
U00089,SMS,2025-05-21 07:57:59.244470,192.168.5.226,Email,Chrome,macOS,Pazarlama,Uzman,34.5
U00087,Mail,2025-05-21 07:59:36.948555,192.168.8.185,HR System,Firefox,macOS,Yönetim,Uzman,35.5
U00056,Mail,2025-05-21 08:01:28.745340,192.168.5.111,CRM,Chrome,Windows 10,Satış,Takım Lideri,27.5
U00070,SMS,2025-05-21 08:06:52.744238,192.168.1.177,HR System,Firefox,Windows 10,Finans,Genel Müdür,28.0
U00030,Mail,2025-05-21 08:20:27.163340,192.168.2.172,Admin Panel,Safari,Windows 10,Bilgi İşlem,Direktör,30.0
U00080,SMS,2025-05-21 08:20:47.085646,192.168.4.105,CRM,Firefox,Windows 11,Pazarlama,Genel Müdür,27.5
U00016,SMS,2025-05-21 08:30:56.926048,192.168.5.1,Finance,Opera,macOS,Yönetim,Genel Müdür,29.0
U00087,Mail,2025-05-21 08:33:45.948686,192.168.8.165,Admin Panel,Firefox,macOS,Yönetim,Uzman,30.0
U00037,SMS,2025-05-21 08:39:36.609366,192.168.3.40,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,27.0
U00064,Mail,2025-05-21 08:46:04.559646,10.4.116.166,Email,Safari,Windows 10,Pazarlama,Müdür,27.0
U00082,OTP,2025-05-21 08:46:54.497077,10.1.225.83,HR System,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,28.0
U00019,OTP,2025-05-21 08:48:01.444632,10.2.235.122,CRM,Chrome,macOS,Satış,Stajyer,27.5
U00083,Mail,2025-05-21 08:53:15.897167,192.168.7.200,Finance,Firefox,Ubuntu,Satış,Direktör,29.0
U00093,OTP,2025-05-21 08:53:46.361971,192.168.2.73,Finance,Edge,Windows 10,İnsan Kaynakları,Müdür,29.0
U00086,Mail,2025-05-21 08:54:22.627592,192.168.9.141,Admin Panel,Safari,Windows 10,Finans,Direktör,30.0
U00093,OTP,2025-05-21 08:57:09.305229,10.1.99.220,Email,Edge,Windows 10,İnsan Kaynakları,Müdür,27.0
U00077,SMS,2025-05-21 08:57:54.234486,192.168.0.142,HR System,Firefox,macOS,İnsan Kaynakları,Genel Müdür,28.0
U00040,OTP,2025-05-21 09:04:28.996653,10.3.146.5,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00018,SMS,2025-05-21 09:05:13.575920,192.168.7.235,Admin Panel,Chrome,macOS,Finans,Takım Lideri,30.0
U00039,SMS,2025-05-21 09:10:06.325484,10.4.103.89,HR System,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,28.0
U00057,Mail,2025-05-21 09:14:07.509151,10.0.220.237,Finance,Firefox,Ubuntu,Bilgi İşlem,Direktör,44.5
U00024,OTP,2025-05-21 09:16:59.113401,192.168.4.249,Finance,Firefox,Windows 10,Pazarlama,Stajyer,29.0
U00060,Biometric,2025-05-21 09:23:28.073043,192.168.6.22,Email,Firefox,Windows 11,Finans,Direktör,27.0
U00014,Biometric,2025-05-21 09:24:41.465081,192.168.7.114,Finance,Safari,Linux,Bilgi İşlem,Direktör,29.0
U00100,Mail,2025-05-21 09:24:45.994459,10.2.242.212,HR System,Chrome,Windows 10,Satış,Direktör,28.0
U00019,OTP,2025-05-21 09:24:53.432517,10.3.26.119,CRM,Chrome,macOS,Satış,Stajyer,27.5
U00050,SMS,2025-05-21 09:28:04.472367,192.168.2.35,Finance,Chrome,macOS,Finans,Müdür,29.0
U00074,SMS,2025-05-21 09:31:03.041095,10.3.216.153,CRM,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,27.5
U00033,OTP,2025-05-21 09:34:07.162069,192.168.7.119,Finance,Edge,Windows 10,Bilgi İşlem,Direktör,29.0
U00042,SMS,2025-05-21 09:36:28.767202,192.168.4.130,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,27.0
U00028,OTP,2025-05-21 09:38:13.751801,10.3.131.191,Email,Chrome,Ubuntu,Pazarlama,Stajyer,27.0
U00088,SMS,2025-05-21 09:39:21.966897,10.4.197.42,HR System,Chrome,Linux,İnsan Kaynakları,Müdür,44.5
U00096,SMS,2025-05-21 09:50:14.236619,192.168.1.150,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,27.0
U00045,SMS,2025-05-21 09:51:05.803510,192.168.3.105,Finance,Chrome,Windows 11,Pazarlama,Stajyer,29.0
U00020,SMS,2025-05-21 09:52:17.322875,10.3.248.47,Finance,Safari,Windows 10,Satış,Genel Müdür,29.0
U00092,SMS,2025-05-21 09:54:36.213258,10.2.143.234,Email,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,27.0
U00079,Mail,2025-05-21 09:59:46.763384,192.168.6.167,HR System,Chrome,Windows 11,Pazarlama,Takım Lideri,28.0
U00019,OTP,2025-05-21 10:03:56.499941,10.3.194.237,Email,Chrome,macOS,Satış,Stajyer,27.0
U00029,SMS,2025-05-21 10:07:35.966177,192.168.4.29,Finance,Safari,Windows 10,İnsan Kaynakları,Stajyer,29.0
U00076,Mail,2025-05-21 10:13:32.200778,10.1.66.57,HR System,Safari,Windows 10,Yönetim,Genel Müdür,28.0
U00021,OTP,2025-05-21 10:24:05.470621,192.168.7.2,Email,Safari,Windows 10,Bilgi İşlem,Uzman,27.0
U00022,Biometric,2025-05-21 10:25:29.844200,192.168.6.101,HR System,Chrome,macOS,Finans,Direktör,28.0
U00020,SMS,2025-05-21 10:26:07.376090,10.3.3.12,Finance,Safari,Windows 10,Satış,Genel Müdür,29.0
U00092,SMS,2025-05-21 10:27:12.268927,192.168.2.95,Email,Safari,Windows 10,İnsan Kaynakları,Takım Lideri,27.0
U00022,Biometric,2025-05-21 10:34:14.844296,192.168.6.120,Finance,Chrome,macOS,Finans,Direktör,29.0
U00021,OTP,2025-05-21 10:36:59.470670,192.168.7.136,Email,Safari,Windows 10,Bilgi İşlem,Uzman,27.0
U00040,OTP,2025-05-21 10:38:40.879898,10.3.59.227,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00081,SMS,2025-05-21 10:39:10.295073,192.168.0.216,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00012,OTP,2025-05-21 10:45:27.758388,192.168.0.198,Finance,Safari,Windows 11,Bilgi İşlem,Takım Lideri,29.0
U00046,Biometric,2025-05-21 10:48:30.265736,192.168.2.236,CRM,Chrome,Windows 11,Finans,Direktör,27.5
U00068,Mail,2025-05-21 10:51:51.426091,192.168.7.209,HR System,Safari,Ubuntu,Pazarlama,Müdür,28.0
U00096,SMS,2025-05-21 10:52:50.236522,192.168.1.142,Finance,Chrome,Windows 10,İnsan Kaynakları,Uzman,29.0
U00057,SMS,2025-05-21 11:01:25.564841,10.0.234.83,Finance,Firefox,Linux,Bilgi İşlem,Direktör,29.0
U00098,SMS,2025-05-21 11:03:41.950614,192.168.5.8,Email,Safari,macOS,Bilgi İşlem,Uzman,27.0
U00014,Biometric,2025-05-21 11:03:55.465032,192.168.7.218,Finance,Safari,Linux,Bilgi İşlem,Direktör,29.0
U00026,SMS,2025-05-21 11:06:06.683113,192.168.4.71,CRM,Chrome,Windows 10,Pazarlama,Genel Müdür,27.5
U00007,OTP,2025-05-21 11:08:36.720566,10.4.175.14,HR System,Chrome,macOS,Satış,Stajyer,28.0
U00018,Mail,2025-05-21 11:15:11.575969,192.168.4.19,Email,Firefox,macOS,Finans,Takım Lideri,42.5
U00012,OTP,2025-05-21 11:18:05.703785,10.0.51.66,Email,Safari,Windows 11,Bilgi İşlem,Takım Lideri,27.0
U00065,SMS,2025-05-21 11:28:24.715486,192.168.6.201,CRM,Chrome,Windows 10,Yönetim,Uzman,27.5
U00043,SMS,2025-05-21 11:31:51.213566,10.2.201.122,Admin Panel,Chrome,Linux,Satış,Stajyer,30.0
U00038,SMS,2025-05-21 11:36:09.813417,192.168.6.254,Email,Chrome,Windows 10,Bilgi İşlem,Müdür,27.0
U00011,Mail,2025-05-21 11:45:16.504717,192.168.7.52,CRM,Chrome,Windows 10,Pazarlama,Takım Lideri,27.5
U00059,OTP,2025-05-21 11:47:06.943186,192.168.3.17,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,28.0
U00072,SMS,2025-05-21 11:51:31.554599,192.168.0.85,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00016,SMS,2025-05-21 11:58:23.926001,192.168.5.13,Finance,Opera,macOS,Yönetim,Genel Müdür,29.0
U00089,SMS,2025-05-21 11:59:12.244568,192.168.3.107,Email,Chrome,macOS,Pazarlama,Uzman,27.0
U00059,OTP,2025-05-21 12:09:50.943234,192.168.3.189,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,28.0
U00079,Mail,2025-05-21 12:11:34.763336,192.168.8.98,HR System,Chrome,Windows 11,Pazarlama,Takım Lideri,28.0
U00034,Biometric,2025-05-21 12:13:04.038943,192.168.1.82,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.5
U00083,Mail,2025-05-21 12:17:44.897120,192.168.7.90,CRM,Firefox,Ubuntu,Satış,Direktör,27.5
U00026,SMS,2025-05-21 12:24:13.683163,192.168.4.193,CRM,Chrome,Windows 10,Pazarlama,Genel Müdür,27.5
U00073,OTP,2025-05-21 12:28:08.980322,192.168.5.179,HR System,Chrome,Linux,Yönetim,Uzman,28.0
U00083,Mail,2025-05-21 12:32:18.897215,192.168.7.226,Finance,Firefox,Ubuntu,Satış,Direktör,29.0
U00069,Biometric,2025-05-21 12:33:28.587494,192.168.5.48,Admin Panel,Chrome,Windows 10,Satış,Direktör,30.0
U00061,OTP,2025-05-21 12:39:59.394547,192.168.2.153,CRM,Chrome,Windows 10,Pazarlama,Müdür,27.5
U00023,SMS,2025-05-21 12:40:28.765835,192.168.9.13,Email,Firefox,Windows 11,Bilgi İşlem,Stajyer,27.0
U00066,OTP,2025-05-21 12:46:54.925075,192.168.9.119,HR System,Chrome,Windows 11,Yönetim,Müdür,28.0
U00014,Biometric,2025-05-21 12:47:04.465131,192.168.7.112,Finance,Safari,Linux,Bilgi İşlem,Direktör,29.0
U00032,SMS,2025-05-21 12:51:14.959116,10.0.234.105,Admin Panel,Edge,Windows 10,Finans,Uzman,30.0
U00022,Biometric,2025-05-21 12:55:56.844248,192.168.6.207,Finance,Chrome,macOS,Finans,Direktör,29.0
U00053,OTP,2025-05-21 13:02:18.144022,192.168.7.111,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,29.0
U00097,OTP,2025-05-21 13:04:06.560123,192.168.3.5,CRM,Safari,macOS,Pazarlama,Stajyer,27.5
U00008,SMS,2025-05-21 13:06:13.118077,192.168.0.4,CRM,Chrome,macOS,Pazarlama,Stajyer,27.5
U00004,SMS,2025-05-21 13:07:19.900081,192.168.8.187,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00078,SMS,2025-05-21 13:08:23.428895,10.0.63.166,Admin Panel,Safari,Windows 10,Finans,Stajyer,30.0
U00066,OTP,2025-05-21 13:09:48.925028,192.168.9.150,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,30.0
U00081,SMS,2025-05-21 13:24:07.295025,192.168.0.209,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00054,OTP,2025-05-21 13:24:33.140510,10.1.151.186,CRM,Safari,Linux,Satış,Takım Lideri,27.5
U00099,SMS,2025-05-21 13:25:39.953000,10.0.157.184,HR System,Chrome,Linux,Pazarlama,Direktör,28.0
U00095,Mail,2025-05-21 13:28:14.149923,192.168.6.80,Email,Firefox,Ubuntu,Pazarlama,Genel Müdür,27.0
U00004,SMS,2025-05-21 13:34:41.899985,192.168.8.227,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00001,SMS,2025-05-21 13:36:59.428919,192.168.3.28,Finance,Firefox,Windows 11,Yönetim,Stajyer,29.0
U00044,SMS,2025-05-21 13:39:41.413922,192.168.4.10,Finance,Chrome,macOS,Bilgi İşlem,Uzman,45.0
U00099,SMS,2025-05-21 13:44:25.898065,10.0.134.253,HR System,Chrome,Linux,Pazarlama,Direktör,28.0
U00052,Mail,2025-05-21 13:45:51.684891,10.1.238.206,HR System,Firefox,Windows 11,Finans,Direktör,28.0
U00013,Biometric,2025-05-21 13:50:37.144124,192.168.2.199,HR System,Firefox,Windows 10,Pazarlama,Uzman,28.0
U00091,OTP,2025-05-21 13:52:34.843074,192.168.4.246,CRM,Safari,macOS,Bilgi İşlem,Direktör,27.5
U00077,SMS,2025-05-21 13:58:26.234439,192.168.0.155,HR System,Firefox,macOS,İnsan Kaynakları,Genel Müdür,28.0
U00025,OTP,2025-05-21 14:02:50.432647,192.168.8.120,Finance,Edge,Windows 10,Bilgi İşlem,Müdür,29.0
U00057,SMS,2025-05-21 14:05:59.497077,10.0.164.27,HR System,Firefox,Linux,Bilgi İşlem,Direktör,28.0
U00073,Mail,2025-05-21 14:06:02.980268,192.168.5.81,HR System,Edge,Windows 11,Yönetim,Uzman,48.5
U00039,SMS,2025-05-21 14:09:40.264587,10.0.176.136,CRM,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00054,OTP,2025-05-21 14:21:44.128284,10.1.141.13,CRM,Safari,Linux,Satış,Takım Lideri,27.5
U00094,Mail,2025-05-21 14:21:44.695978,192.168.9.162,Finance,Safari,Ubuntu,Satış,Takım Lideri,50.5
U00084,OTP,2025-05-21 14:28:48.230254,192.168.4.84,CRM,Edge,Ubuntu,Finans,Direktör,27.5
U00018,SMS,2025-05-21 14:29:58.575870,192.168.7.123,Admin Panel,Chrome,macOS,Finans,Takım Lideri,30.0
U00071,Mail,2025-05-21 14:38:43.171389,192.168.3.49,Admin Panel,Safari,Windows 11,Yönetim,Müdür,30.0
U00058,Biometric,2025-05-21 14:41:19.676108,192.168.2.51,Email,Chrome,macOS,Satış,Stajyer,27.0
U00037,SMS,2025-05-21 14:42:15.609417,192.168.3.50,Email,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,27.0
U00076,Mail,2025-05-21 14:43:04.212802,10.4.98.119,HR System,Safari,Windows 10,Yönetim,Genel Müdür,28.0
U00069,Biometric,2025-05-21 14:57:07.587446,192.168.5.88,Admin Panel,Chrome,Windows 10,Satış,Direktör,30.0
U00038,SMS,2025-05-21 14:57:57.813467,192.168.6.23,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,28.0
U00031,SMS,2025-05-21 14:58:16.305568,192.168.1.229,CRM,Edge,Windows 11,Yönetim,Takım Lideri,27.5
U00090,OTP,2025-05-21 15:03:50.510277,192.168.2.43,HR System,Firefox,Windows 11,Bilgi İşlem,Takım Lideri,28.0
U00065,SMS,2025-05-21 15:23:24.715534,192.168.6.230,Admin Panel,Chrome,Windows 10,Yönetim,Uzman,30.0
U00061,OTP,2025-05-21 15:27:50.338246,10.3.107.27,Email,Chrome,Windows 10,Pazarlama,Müdür,27.0
U00034,Biometric,2025-05-21 15:31:20.970815,10.4.221.155,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.5
U00010,OTP,2025-05-21 15:35:48.360057,10.0.235.131,CRM,Firefox,Windows 11,Pazarlama,Takım Lideri,27.5
U00047,Biometric,2025-05-21 15:36:25.278393,10.2.20.153,HR System,Safari,macOS,Pazarlama,Takım Lideri,28.0
U00063,Biometric,2025-05-21 15:40:19.403238,192.168.9.223,Admin Panel,Safari,Windows 11,Pazarlama,Takım Lideri,30.0
U00047,Biometric,2025-05-21 15:43:05.278307,192.168.5.218,HR System,Safari,macOS,Pazarlama,Takım Lideri,28.0
U00052,Mail,2025-05-21 15:45:32.684843,192.168.7.215,HR System,Firefox,Windows 11,Finans,Direktör,28.0
U00007,OTP,2025-05-21 15:50:43.732828,192.168.1.245,Finance,Chrome,macOS,Satış,Stajyer,29.0
U00069,Biometric,2025-05-21 15:53:33.587542,192.168.5.85,Admin Panel,Chrome,Windows 10,Satış,Direktör,30.0
U00024,OTP,2025-05-21 15:58:02.113347,192.168.6.28,Finance,Firefox,Windows 10,Pazarlama,Stajyer,29.0
U00034,Biometric,2025-05-21 16:03:58.027031,10.4.138.225,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,27.5
U00030,SMS,2025-05-21 16:08:30.163291,192.168.2.123,Finance,Chrome,Linux,Bilgi İşlem,Direktör,52.5
U00038,SMS,2025-05-21 16:11:56.813367,192.168.6.55,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,28.0
U00097,OTP,2025-05-21 16:14:16.560170,192.168.3.202,CRM,Safari,macOS,Pazarlama,Stajyer,27.5
U00049,SMS,2025-05-21 16:26:27.209728,192.168.2.72,CRM,Opera,Windows 10,Yönetim,Direktör,27.5
U00004,SMS,2025-05-21 16:27:09.900033,192.168.8.224,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00051,Mail,2025-05-21 16:27:56.536376,10.4.98.153,HR System,Edge,Ubuntu,İnsan Kaynakları,Direktör,28.0
U00059,OTP,2025-05-21 16:31:39.943282,192.168.3.79,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,28.0
U00043,SMS,2025-05-21 16:39:29.201365,10.2.227.217,Admin Panel,Chrome,Linux,Satış,Stajyer,30.0
U00025,OTP,2025-05-21 16:41:34.376781,10.3.235.230,CRM,Edge,Windows 10,Bilgi İşlem,Müdür,27.5
U00054,OTP,2025-05-21 16:51:19.072784,10.1.101.39,CRM,Safari,Linux,Satış,Takım Lideri,27.5
U00051,Mail,2025-05-21 16:54:54.467710,10.4.205.218,Finance,Edge,Ubuntu,İnsan Kaynakları,Direktör,29.0
